Date,Time (SGT),Li2CO3 Technical Grade Min,Li2CO3 Technical Grade Max,Li2CO3 Technical Grade Avg,Li2CO3 Technical Grade Range,Li2CO3 Battery Grade Min,Li2CO3 Battery Grade Max,Li2CO3 Battery Grade Avg,Li2CO3 Battery Grade Range,LiOH Industrial Grade Min,LiOH Industrial Grade Max,LiOH Industrial Grade Avg,LiOH Industrial Grade Range,LiOH Battery Grade (Coarse) Min,LiOH Battery Grade (Coarse) Max,LiOH Battery Grade (Coarse) Avg,LiOH Battery Grade (Coarse) Range,LiOH Battery Grade (CIF CJK) Min,LiOH Battery Grade (CIF CJK) Max,LiOH Battery Grade (CIF CJK) Avg,LiOH Battery Grade (CIF CJK) Range,LiOH Battery Grade (Micro) Min,LiOH Battery Grade (Micro) Max,LiOH Battery Grade (Micro) Avg,LiOH Battery Grade (Micro) Range,LiOH Battery Grade (SMM Index) Min,LiOH Battery Grade (SMM Index) Max,LiOH Battery Grade (SMM Index) Avg,LiOH Battery Grade (SMM Index) Range,6s pCAM Mono NEV Min,6s pCAM Mono NEV Max,6s pCAM Mono NEV Avg,6s pCAM Mono NEV Range,6s pCAM Poly CE Min,6s pCAM Poly CE Max,6s pCAM Poly CE Avg,6s pCAM Poly CE Range,6s Cathode Mono NEV Min,6s Cathode Mono NEV Max,6s Cathode Mono NEV Avg,6s Cathode Mono NEV Range,6s Cathode Poly CE Min,6s Cathode Poly CE Max,6s Cathode Poly CE Avg,6s Cathode Poly CE Range,6s Prismatic Cell Min,6s Prismatic Cell Max,6s Prismatic Cell Avg,6s Prismatic Cell Range,6s Prismatic Pack Min,6s Prismatic Pack Max,6s Prismatic Pack Avg,6s Prismatic Pack Range,6s Battery Pack Min,6s Battery Pack Max,6s Battery Pack Avg,6s Battery Pack Range,8s pCAM Poly NEV Min,8s pCAM Poly NEV Max,8s pCAM Poly NEV Avg,8s pCAM Poly NEV Range,8s pCAM Poly CE Min,8s pCAM Poly CE Max,8s pCAM Poly CE Avg,8s pCAM Poly CE Range,8s Cathode Poly NEV Min,8s Cathode Poly NEV Max,8s Cathode Poly NEV Avg,8s Cathode Poly NEV Range,8s Cathode Poly CE Min,8s Cathode Poly CE Max,8s Cathode Poly CE Avg,8s Cathode Poly CE Range,8s Battery Cell Min,8s Battery Cell Max,8s Battery Cell Avg,8s Battery Cell Range,8s Battery Pack Min,8s Battery Pack Max,8s Battery Pack Avg,8s Battery Pack Range,5s pCAM Mono NEV Min,5s pCAM Mono NEV Max,5s pCAM Mono NEV Avg,5s pCAM Mono NEV Range,5s pCAM Poly CE Min,5s pCAM Poly CE Max,5s pCAM Poly CE Avg,5s pCAM Poly CE Range,5s Cathode Mono NEV Min,5s Cathode Mono NEV Max,5s Cathode Mono NEV Avg,5s Cathode Mono NEV Range,5s Cathode Poly CE Min,5s Cathode Poly CE Max,5s Cathode Poly CE Avg,5s Cathode Poly CE Range,Ni Sulphate Min,Ni Sulphate Max,Ni Sulphate Avg,Ni Sulphate Range,Co Sulphate Min,Co Sulphate Max,Co Sulphate Avg,Co Sulphate Range,Mn Sulphate Min,Mn Sulphate Max,Mn Sulphate Avg,Mn Sulphate Range
2025-10-17,10:00,8695.85,8844.6,8770.22,148.75,8974.76,9123.51,9049.13,148.75,8292.97,8528.5,8410.74,235.53,8900.38,9230.12,9065.25,329.74,,,,,9427.21,9935.45,9681.33,508.24,9064.26,9064.26,9064.26,0.0,10418.9,10790.78,10604.84,371.88,10462.29,10846.57,10654.43,384.28,16480.58,16778.09,16629.33,297.51,15470.3,16083.91,15777.1,613.61,0.059,0.066,0.063,0.01,0.08,0.088,0.084,0.01,3508.09,3879.97,3694.03,371.88,12842.33,13270.0,13056.16,427.67,12786.55,13369.17,13077.86,582.62,19127.14,19647.78,19387.46,520.64,18116.86,18742.86,18429.86,626.0,0.07,0.09,0.08,0.02,3483.3,3904.76,3694.03,421.46,11373.4,11763.87,11568.64,390.47,12222.53,13053.07,12637.8,830.54,16028.12,16573.55,16300.84,545.43,15687.23,16276.05,15981.64,588.82,3526.68,3551.48,3539.08,24.8,10363.12,11032.51,10697.81,669.39,751.2,778.47,764.84,27.27
2025-10-18,09:54,8739.84,8888.61,8814.23,148.77,9024.97,9161.34,9093.16,136.37,8287.36,8522.9,8405.13,235.54,8888.61,9230.76,9059.69,342.15,,,,,9421.68,9929.95,9675.81,508.27,9059.31,9059.31,9059.31,0.0,10450.62,10822.53,10636.58,371.91,10494.01,10878.32,10686.17,384.31,16605.7,17027.2,16816.45,421.5,15595.35,16209.0,15902.18,613.65,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3508.33,3880.24,3694.29,371.91,12880.42,13308.12,13094.27,427.7,12824.64,13407.29,13115.97,582.65,19153.28,19673.95,19413.61,520.67,18142.93,18768.97,18455.95,626.04,0.08,0.09,0.08,0.01,3483.54,3905.04,3694.29,421.5,11411.39,11801.89,11606.64,390.5,12272.97,13103.57,12688.27,830.6,16277.19,16946.62,16611.9,669.43,16122.22,16711.08,16416.65,588.86,3526.93,3551.72,3539.33,24.79,10475.42,11157.25,10816.33,681.83,753.73,781.01,767.37,27.28
2025-10-19,10:18,8739.84,8888.61,8814.23,148.77,9024.97,9161.34,9093.16,136.37,8287.36,8522.9,8405.13,235.54,8888.61,9230.76,9059.69,342.15,,,,,9421.68,9929.95,9675.81,508.27,9059.31,9059.31,9059.31,0.0,10450.62,10822.53,10636.58,371.91,10494.01,10878.32,10686.17,384.31,16605.7,17027.2,16816.45,421.5,15595.35,16209.0,15902.18,613.65,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3508.33,3880.24,3694.29,371.91,12880.42,13308.12,13094.27,427.7,12824.64,13407.29,13115.97,582.65,19153.28,19673.95,19413.61,520.67,18142.93,18768.97,18455.95,626.04,0.08,0.09,0.08,0.01,3483.54,3905.04,3694.29,421.5,11411.39,11801.89,11606.64,390.5,12272.97,13103.57,12688.27,830.6,16277.19,16946.62,16611.9,669.43,16122.22,16711.08,16416.65,588.86,3526.93,3551.72,3539.33,24.79,10475.42,11157.25,10816.33,681.83,753.73,781.01,767.37,27.28
2025-10-20,10:09,8739.84,8888.61,8814.23,148.77,9024.97,9161.34,9093.16,136.37,8287.36,8522.9,8405.13,235.54,8888.61,9230.76,9059.69,342.15,,,,,9421.68,9929.95,9675.81,508.27,9059.31,9059.31,9059.31,0.0,10450.62,10822.53,10636.58,371.91,10494.01,10878.32,10686.17,384.31,16605.7,17027.2,16816.45,421.5,15595.35,16209.0,15902.18,613.65,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3508.33,3880.24,3694.29,371.91,12880.42,13308.12,13094.27,427.7,12824.64,13407.29,13115.97,582.65,19153.28,19673.95,19413.61,520.67,18142.93,18768.97,18455.95,626.04,0.08,0.09,0.08,0.01,3483.54,3905.04,3694.29,421.5,11411.39,11801.89,11606.64,390.5,12272.97,13103.57,12688.27,830.6,16277.19,16946.62,16611.9,669.43,16122.22,16711.08,16416.65,588.86,3526.93,3551.72,3539.33,24.79,10475.42,11157.25,10816.33,681.83,753.73,781.01,767.37,27.28
2025-10-21,10:04,8814.25,8962.91,8888.58,148.66,9105.38,9229.26,9167.32,123.88,8287.75,8523.13,8405.44,235.38,8882.39,9236.69,9059.54,354.3,,,,,9421.28,9929.19,9675.23,507.91,9061.89,9061.89,9061.89,0.0,10461.89,10845.93,10653.91,384.04,10505.25,10889.29,10697.27,384.04,16631.25,17052.45,16841.85,421.2,15621.6,16234.82,15928.21,613.22,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3505.88,3877.53,3691.7,371.65,12889.99,13354.55,13122.27,464.56,12828.05,13410.3,13119.17,582.25,19152.26,19672.57,19412.41,520.31,18142.61,18768.22,18455.42,625.61,0.08,0.09,0.08,0.01,3481.1,3902.3,3691.7,421.2,11428.18,11818.41,11623.29,390.23,12289.16,13119.17,12704.17,830.01,16389.68,17058.64,16724.16,668.96,16544.53,17132.97,16838.75,588.44,3524.46,3549.24,3536.85,24.78,10530.03,11149.44,10839.73,619.41,753.21,780.46,766.83,27.25
2025-10-22,10:08,8833.56,8982.34,8907.95,148.78,9124.92,9248.9,9186.91,123.98,8294.25,8529.81,8412.03,235.56,8889.36,9243.94,9066.65,354.58,,,,,9428.67,9936.98,9682.83,508.31,9073.96,9073.96,9073.96,0.0,10470.1,10866.83,10668.47,396.73,10513.49,10910.23,10711.86,396.74,16669.09,17090.62,16879.86,421.53,15658.65,16272.35,15965.51,613.7,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3508.63,3880.57,3694.6,371.94,12906.3,13371.23,13138.76,464.93,12844.31,13427.02,13135.66,582.71,19179.68,19700.4,19440.04,520.72,18169.25,18795.34,18482.3,626.09,0.08,0.09,0.08,0.01,3483.83,3905.37,3694.6,421.54,11449.54,11840.08,11644.81,390.54,12311.2,13141.86,12726.53,830.66,16526.51,17196.0,16861.26,669.49,16929.45,17642.33,17285.89,712.88,3527.23,3552.02,3539.63,24.79,10563.08,11170.58,10866.83,607.5,756.28,783.55,769.92,27.27
2025-10-23,10:03,8858.73,9007.4,8933.06,148.67,9156.08,9267.59,9211.84,111.51,8298.71,8534.11,8416.41,235.4,8902.09,9244.05,9073.07,341.96,,,,,9434.85,9942.84,9688.84,507.99,9078.89,9078.89,9078.89,0.0,10487.99,10884.46,10686.22,396.47,10531.35,11026.95,10779.15,495.6,16682.9,17104.16,16893.53,421.26,15685.52,16298.82,15992.17,613.3,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3506.32,3878.02,3692.17,371.7,12910.2,13374.82,13142.51,464.62,12848.25,13430.57,13139.41,582.32,19179.45,19699.82,19439.64,520.37,18169.68,18795.37,18482.52,625.69,0.08,0.09,0.08,0.01,3481.54,3902.8,3692.17,421.26,11460.59,11850.87,11655.73,390.28,12321.68,13164.19,12742.94,842.51,16552.81,17221.86,16887.33,669.05,17290.0,18126.32,17708.16,836.32,3524.91,3549.69,3537.3,24.78,10593.3,11212.79,10903.05,619.49,757.02,784.28,770.65,27.26
2025-10-24,09:57,8915.35,9064.05,8989.7,148.7,9169.37,9367.63,9268.5,198.26,8318.11,8553.54,8435.82,235.43,8909.16,9275.93,9092.55,366.77,,,,,9454.36,9962.4,9708.38,508.04,9095.52,9095.52,9095.52,0.0,10526.19,10922.7,10724.45,396.51,10569.56,11065.2,10817.38,495.64,16703.12,17124.42,16913.77,421.3,15705.64,16319.0,16012.32,613.36,0.061,0.066,0.064,0.01,0.081,0.089,0.085,0.01,3506.66,3878.4,3692.53,371.74,12923.86,13413.3,13168.58,489.44,12886.68,13444.28,13165.48,557.6,19193.72,19714.15,19453.93,520.43,18183.85,18809.6,18496.73,625.75,0.08,0.09,0.08,0.01,3481.88,3903.18,3692.53,421.3,11486.49,11876.81,11681.65,390.32,12347.67,13190.26,12768.97,842.59,16579.21,17248.33,16913.77,669.12,17353.65,18252.0,17802.83,898.35,3525.25,3550.03,3537.64,24.78,10606.73,11226.28,10916.51,619.55,757.09,786.83,771.96,29.74
2025-10-25,10:00,8986.55,9135.19,9060.87,148.64,9228.1,9451.06,9339.58,222.96,8352.36,8587.7,8470.03,235.34,8930.81,9322.23,9126.52,391.42,,,,,9512.99,9971.3,9742.14,458.31,9132.47,9132.47,9132.47,0.0,10522.51,10918.88,10720.69,396.37,10565.86,11061.33,10813.59,495.47,16722.05,17143.2,16932.63,421.15,15724.92,16338.06,16031.49,613.14,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3542.6,3914.2,3728.4,371.6,12919.33,13408.61,13163.97,489.28,12882.17,13439.57,13160.87,557.4,19199.39,19719.63,19459.51,520.24,18189.88,18815.4,18502.64,625.52,0.08,0.09,0.08,0.01,3505.44,3926.59,3716.01,421.15,11482.48,11872.66,11677.57,390.18,12343.35,13185.65,12764.5,842.3,16598.18,17267.07,16932.63,668.89,17409.51,18307.55,17858.53,898.04,3524.02,3548.79,3536.4,24.77,10603.02,11222.35,10912.69,619.33,758.07,789.03,773.55,30.96
2025-10-26,10:08,8986.55,9135.19,9060.87,148.64,9228.1,9451.06,9339.58,222.96,8352.36,8587.7,8470.03,235.34,8930.81,9322.23,9126.52,391.42,,,,,9512.99,9971.3,9742.14,458.31,9132.47,9132.47,9132.47,0.0,10522.51,10918.88,10720.69,396.37,10565.86,11061.33,10813.59,495.47,16722.05,17143.2,16932.63,421.15,15724.92,16338.06,16031.49,613.14,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3542.6,3914.2,3728.4,371.6,12919.33,13408.61,13163.97,489.28,12882.17,13439.57,13160.87,557.4,19199.39,19719.63,19459.51,520.24,18189.88,18815.4,18502.64,625.52,0.08,0.09,0.08,0.01,3505.44,3926.59,3716.01,421.15,11482.48,11872.66,11677.57,390.18,12343.35,13185.65,12764.5,842.3,16598.18,17267.07,16932.63,668.89,17409.51,18307.55,17858.53,898.04,3524.02,3548.79,3536.4,24.77,10603.02,11222.35,10912.69,619.33,758.07,789.03,773.55,30.96
2025-10-27,10:19,9150.26,9299.25,9224.76,148.99,9324.08,9684.13,9504.11,360.05,8352.36,8587.7,8470.03,235.34,8930.81,9322.23,9126.52,391.42,,,,,9512.99,9971.3,9742.14,458.31,9132.47,9132.47,9132.47,0.0,10522.51,10918.88,10720.69,396.37,10565.86,11061.33,10813.59,495.47,16722.05,17143.2,16932.63,421.15,15724.92,16338.06,16031.49,613.14,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3542.6,3914.2,3728.4,371.6,12919.33,13408.61,13163.97,489.28,12882.17,13439.57,13160.87,557.4,19199.39,19719.63,19459.51,520.24,18189.88,18815.4,18502.64,625.52,0.08,0.09,0.08,0.01,3505.44,3926.59,3716.01,421.15,11482.48,11872.66,11677.57,390.18,12343.35,13185.65,12764.5,842.3,16598.18,17267.07,16932.63,668.89,17409.51,18307.55,17858.53,898.04,3524.02,3548.79,3536.4,24.77,10603.02,11222.35,10912.69,619.33,758.07,789.03,773.55,30.96
2025-10-28,10:02,9150.26,9299.25,9224.76,148.99,9324.08,9684.13,9504.11,360.05,8433.88,8669.78,8551.83,235.9,8976.44,9443.27,9209.86,466.83,,,,,9597.22,10056.6,9826.91,459.38,9210.6,9210.6,9210.6,0.0,10547.01,10944.31,10745.66,397.3,10590.47,11087.09,10838.78,496.62,16792.03,17214.16,17003.1,422.13,15792.58,16407.15,16099.87,614.57,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3588.09,3960.56,3774.33,372.47,12949.42,13439.84,13194.63,490.42,12912.17,13470.87,13191.52,558.7,19256.52,19777.98,19517.25,521.46,18244.65,18871.64,18558.15,626.99,0.08,0.09,0.08,0.01,3550.85,3972.98,3761.91,422.13,11521.63,11912.72,11717.18,391.09,12415.55,13247.39,12831.47,831.84,16686.5,17356.94,17021.72,670.44,17512.14,18412.26,17962.2,900.12,3532.22,3557.06,3544.64,24.84,10627.71,11248.49,10938.1,620.78,759.83,793.35,776.59,33.52
2025-10-29,10:09,9404.77,9553.86,9479.32,149.09,9553.86,9951.42,9752.64,397.56,8501.57,8737.62,8619.59,236.05,9081.76,9499.2,9290.48,417.44,,,,,9671.89,10131.56,9901.72,459.67,9282.65,9282.65,9282.65,0.0,10553.97,10951.53,10752.75,397.56,10597.45,11094.4,10845.93,496.95,16852.81,17275.22,17064.01,422.41,15852.7,16467.67,16160.19,614.97,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3665.0,4037.72,3851.36,372.72,12957.97,13448.7,13203.33,490.73,12920.69,13479.76,13200.23,559.07,19306.5,19828.3,19567.4,521.8,18293.96,18921.36,18607.66,627.4,0.08,0.09,0.08,0.01,3615.31,4037.72,3826.51,422.41,11529.23,11920.58,11724.91,391.35,12423.74,13256.14,12839.94,832.4,16846.6,17492.63,17169.61,646.03,17710.05,18610.77,18160.41,900.72,3534.56,3559.4,3546.98,24.84,10634.73,11255.91,10945.32,621.18,760.33,793.88,777.11,33.55
2025-10-30,10:08,9500.68,9637.47,9569.07,136.79,9637.47,10047.84,9842.65,410.37,8546.88,8783.15,8665.02,236.27,9152.48,9520.57,9336.53,368.09,,,,,9718.3,10178.41,9948.35,460.11,9327.95,9327.95,9327.95,0.0,10576.34,10974.28,10775.31,397.94,10619.87,11117.28,10868.58,497.41,16893.55,17316.35,17104.95,422.8,15892.49,16508.05,16200.27,615.56,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3730.63,4116.13,3923.38,385.5,12982.6,13473.8,13228.2,491.2,12945.29,13504.89,13225.09,559.6,19343.33,19865.62,19604.47,522.29,18329.84,18957.83,18643.84,627.99,0.08,0.09,0.08,0.01,3680.89,4103.7,3892.29,422.81,11552.53,11944.24,11748.38,391.71,12497.62,13330.79,12914.21,833.17,16924.64,17571.28,17247.96,646.64,17851.08,18690.47,18270.77,839.39,3537.88,3562.75,3550.32,24.87,10644.74,11266.51,10955.62,621.77,763.54,797.11,780.32,33.57
2025-10-31,10:06,9614.62,9739.0,9676.81,124.38,9726.57,10174.34,9950.45,447.77,8585.99,8822.32,8704.16,236.33,9191.73,9559.9,9375.81,368.17,,,,,9757.66,10217.87,9987.77,460.21,9367.73,9367.73,9367.73,0.0,10578.57,10976.59,10777.58,398.02,10622.11,11119.63,10870.87,497.52,16921.98,17344.88,17133.43,422.9,15920.72,16536.4,16228.56,615.68,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3731.42,4117.0,3924.21,385.58,12985.34,13476.64,13230.99,491.3,12948.02,13507.74,13227.88,559.72,19359.85,19882.24,19621.04,522.39,18346.14,18974.27,18660.2,628.13,0.08,0.09,0.08,0.01,3681.67,4104.56,3893.11,422.89,11554.96,11946.76,11750.86,391.8,12500.25,13333.6,12916.93,833.35,16965.52,17612.3,17288.91,646.78,17892.15,18731.72,18311.94,839.57,3538.63,3563.51,3551.07,24.88,10646.98,11268.89,10957.93,621.91,764.94,799.77,782.35,34.83
2025-11-01,10:08,9670.09,9781.81,9725.95,111.72,9756.98,10241.11,9999.04,484.13,8618.67,8854.52,8736.6,235.85,9248.03,9565.81,9406.92,317.78,,,,,9788.02,10247.31,10017.66,459.29,9402.83,9402.83,9402.83,0.0,10557.65,10954.88,10756.27,397.23,10650.75,11097.64,10874.19,446.89,16913.34,17335.4,17124.37,422.06,15914.06,16528.53,16221.29,614.47,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3724.04,4108.86,3916.45,384.82,12959.66,13449.99,13204.82,490.33,12984.48,13543.09,13263.78,558.61,19333.97,19855.33,19594.65,521.36,18322.27,18949.15,18635.71,626.88,0.08,0.09,0.08,0.01,3674.38,4096.44,3885.41,422.06,11532.11,11923.13,11727.62,391.02,12599.66,13307.23,12953.45,707.57,16969.2,17614.7,17291.95,645.5,17931.25,18694.67,18312.96,763.42,3531.63,3556.46,3544.04,24.83,10625.92,11246.6,10936.26,620.68,764.67,800.67,782.67,36.0
2025-11-02,10:17,9670.09,9781.81,9725.95,111.72,9756.98,10241.11,9999.04,484.13,8618.67,8854.52,8736.6,235.85,9248.03,9565.81,9406.92,317.78,,,,,9788.02,10247.31,10017.66,459.29,9402.83,9402.83,9402.83,0.0,10557.65,10954.88,10756.27,397.23,10650.75,11097.64,10874.19,446.89,16913.34,17335.4,17124.37,422.06,15914.06,16528.53,16221.29,614.47,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3724.04,4108.86,3916.45,384.82,12959.66,13449.99,13204.82,490.33,12984.48,13543.09,13263.78,558.61,19333.97,19855.33,19594.65,521.36,18322.27,18949.15,18635.71,626.88,0.08,0.09,0.08,0.01,3674.38,4096.44,3885.41,422.06,11532.11,11923.13,11727.62,391.02,12599.66,13307.23,12953.45,707.57,16969.2,17614.7,17291.95,645.5,17931.25,18694.67,18312.96,763.42,3531.63,3556.46,3544.04,24.83,10625.92,11246.6,10936.26,620.68,764.67,800.67,782.67,36.0
2025-11-03,10:13,9670.09,9781.81,9725.95,111.72,9756.98,10241.11,9999.04,484.13,8618.67,8854.52,8736.6,235.85,9248.03,9565.81,9406.92,317.78,,,,,9788.02,10247.31,10017.66,459.29,9402.83,9402.83,9402.83,0.0,10557.65,10954.88,10756.27,397.23,10650.75,11097.64,10874.19,446.89,16913.34,17335.4,17124.37,422.06,15914.06,16528.53,16221.29,614.47,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3724.04,4108.86,3916.45,384.82,12959.66,13449.99,13204.82,490.33,12984.48,13543.09,13263.78,558.61,19333.97,19855.33,19594.65,521.36,18322.27,18949.15,18635.71,626.88,0.08,0.09,0.08,0.01,3674.38,4096.44,3885.41,422.06,11532.11,11923.13,11727.62,391.02,12599.66,13307.23,12953.45,707.57,16969.2,17614.7,17291.95,645.5,17931.25,18694.67,18312.96,763.42,3531.63,3556.46,3544.04,24.83,10625.92,11246.6,10936.26,620.68,764.67,800.67,782.67,36.0
2025-11-04,10:05,9697.4,9846.21,9771.8,148.81,9846.21,10243.03,10044.62,396.82,8640.85,8876.47,8758.66,235.62,9269.57,9587.03,9428.3,317.46,,,,,9809.0,10267.83,10038.42,458.83,9427.31,9427.31,9427.31,0.0,10546.85,10943.67,10745.26,396.82,10689.46,11086.28,10887.87,396.82,16896.04,17367.27,17131.66,471.23,15947.38,16561.22,16254.3,613.84,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3720.23,4104.65,3912.44,384.42,12946.4,13436.23,13191.31,489.83,13095.21,13529.23,13312.22,434.02,19326.59,19847.42,19587.01,520.83,18303.53,18929.77,18616.65,626.24,0.08,0.09,0.08,0.01,3670.63,4092.25,3881.44,421.62,11520.31,11910.93,11715.62,390.62,12710.78,13293.62,13002.2,582.84,16970.45,17615.29,17292.87,644.84,17987.31,18675.55,18331.43,688.24,3528.02,3552.82,3540.42,24.8,10615.05,11235.09,10925.07,620.04,763.89,799.85,781.87,35.96
2025-11-05,10:27,9642.76,9741.79,9692.28,99.03,9741.79,10187.41,9964.6,445.62,8632.14,8867.52,8749.83,235.38,9260.23,9577.37,9418.8,317.14,,,,,9799.12,10257.48,10028.3,458.36,9416.69,9416.69,9416.69,0.0,10536.22,10932.64,10734.43,396.42,10678.68,11075.11,10876.9,396.43,16879.01,17349.77,17114.39,470.76,15931.31,16544.53,16237.92,613.22,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3716.48,4075.74,3896.11,359.26,12933.35,13422.69,13178.02,489.34,13082.01,13515.6,13298.8,433.59,19307.11,19827.42,19567.27,520.31,18285.08,18910.69,18597.88,625.61,0.08,0.09,0.08,0.01,3666.93,4063.35,3865.14,396.42,11508.7,11898.93,11703.81,390.23,12697.97,13280.22,12989.1,582.25,16953.34,17597.53,17275.44,644.19,17969.18,18656.73,18312.95,687.55,3511.75,3540.22,3525.98,28.47,10604.36,11223.77,10914.06,619.41,763.12,799.04,781.08,35.92
2025-11-06,10:08,9642.76,9741.79,9692.28,99.03,9741.79,10187.41,9964.6,445.62,8612.88,8848.07,8730.48,235.19,9246.66,9551.16,9398.91,304.5,,,,,9778.93,10236.93,10007.93,458.0,9399.53,9399.53,9399.53,0.0,10527.82,10923.93,10725.87,396.11,10670.17,11066.28,10868.23,396.11,16865.55,17335.93,17100.74,470.38,15918.61,16531.34,16224.97,612.73,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3713.52,4072.49,3893.0,358.97,12923.04,13411.98,13167.51,488.94,13071.58,13504.82,13288.2,433.24,19291.72,19811.61,19551.66,519.89,18270.5,18895.61,18583.06,625.11,0.08,0.09,0.08,0.01,3664.0,4060.11,3862.06,396.11,11499.52,11889.44,11694.48,389.92,12687.85,13269.63,12978.74,581.78,16939.82,17583.5,17261.66,643.68,17954.85,18641.85,18298.35,687.0,3511.75,3540.22,3525.98,28.47,10595.9,11214.82,10905.36,618.92,762.51,798.41,780.46,35.9
2025-11-07,10:06,9641.71,9740.86,9691.29,99.15,9728.47,10199.4,9963.93,470.93,8592.03,8827.5,8709.77,235.47,9245.14,9512.83,9378.98,267.69,,,,,9759.45,10217.99,9988.72,458.54,9379.23,9379.23,9379.23,0.0,10540.2,10936.78,10738.49,396.58,10682.72,11079.3,10881.01,396.58,16885.39,17356.33,17120.86,470.94,15937.33,16550.78,16244.06,613.45,0.062,0.066,0.064,0.0,0.081,0.089,0.085,0.01,3717.88,4077.28,3897.58,359.4,12938.24,13427.76,13183.0,489.52,13086.95,13520.71,13303.83,433.76,19314.41,19834.92,19574.66,520.51,18291.99,18917.84,18604.92,625.85,0.08,0.09,0.08,0.01,3668.31,4064.89,3866.6,396.58,11513.05,11903.43,11708.24,390.38,12702.77,13285.24,12994.01,582.47,16959.75,17604.19,17281.97,644.44,17975.97,18663.78,18319.88,687.81,3512.16,3544.38,3528.27,32.22,10608.36,11228.01,10918.19,619.65,763.41,799.35,781.38,35.94
